Electrolysis_Type,Voltage_V,Current_Density_mA_cm2,Temperature_C,CO2_Conversion_Rate,CO2_Source,Electricity_Cost_per_kWh,H2_Required_kg,CAPEX_$,SAF_Yield_kg,Carbon_Intensity_gCO2_MJ
HTE,1.6529714401465998,805.4238499586866,766.4234150596436,0.5255590846501947,DAC,0.046181721635596626,4.889538878067924,7843.340690936652,46.25048864064457,30.040067233270754
LTE,2.9454608106436284,187.32091581994757,52.42849055515509,0.4114895681300958,bioethanol,0.03941833181427749,4.860486248569695,20585.218625497222,37.2148570187016,3.181393357329486
HTE,1.4934506823088094,798.7640086667745,745.0535043544245,0.5409958367353176,cement,0.040601534758938546,4.879978363330019,8277.945233763372,46.30558332187228,24.590862240809376
HTE,1.5065621020900233,761.1460995366398,760.0835770684018,0.49417134811149016,bioethanol,0.0426274346262526,5.0978521954212646,7490.83747046523,41.76927646395934,4.196057573537747
HTE,1.4049743567990196,763.8023716458316,751.6660414981648,0.5267534171657642,DAC,0.03952074087065128,4.628334332338252,7868.779755218524,46.52687873389539,20.646271872764732
LTE,3.059796696431305,202.70070430322178,43.63790413257785,0.46144213278210555,NGCC,0.038155253610502746,4.44455495532259,18388.162153192243,42.7613375356928,46.95203905042877
HTE,1.481370933924549,818.8487284456834,753.4912101829153,0.4908022401844244,DAC,0.02451502550312017,5.117343967738318,7177.876226319885,49.48992760675083,52.981895791354695
LTE,3.0069183768331245,205.13908755911208,46.935244556548994,0.47278024070026425,NGCC,0.06903303227395594,5.1213032481601,21292.768406786032,44.035134012723795,55.7480592507948
HTE,1.585082880512504,851.28602874972,739.1317404956789,0.5132989805208473,cement,0.02110567574357186,5.2983064896907255,8365.033227301166,47.521057656343565,47.100868267554226
HTE,1.4925398234179832,683.369153031852,743.6514950962537,0.49432500757879394,bioethanol,0.06043445240184191,5.281882628614717,7808.93568260956,46.647582774921716,1.7303674823382105
HTE,1.4664538042892414,849.6518579518925,730.6533728506439,0.5189848636045942,cement,0.011663103075784245,4.936275451265019,7305.714302591198,46.05447608976637,57.405257603204625
HTE,1.5201209824393547,811.4906291823556,729.4985519901647,0.5111567786007527,bioethanol,0.02157473761599106,5.566142782869679,8050.1835584022065,43.44965323877617,2.0923287214052806
LTE,3.0724019105896367,202.01467206581884,53.50062693273864,0.4876171724272522,bioethanol,0.03199572922452839,5.26627105837648,19961.665648580416,42.087400508271855,3.8715448573863065
HTE,1.5096543646075218,767.531563497096,754.3372181632261,0.5008647773496862,DAC,0.016606509339965977,5.0563672400585515,7190.1796794104,46.04744558150201,54.32768542154322
HTE,1.4715372280900154,834.4321875171148,746.9629034073351,0.4901205417069963,bioethanol,0.0577147810024498,4.973312467374344,8420.448353701697,43.912258566236694,1.5642693364594082
HTE,1.4921348220350814,795.6941761168988,737.2607862352949,0.5076780343733057,cement,0.036913912019469655,4.662985487649348,7344.4998215060195,47.56970306350427,59.327661053202974
LTE,2.97291514718075,202.24861027176067,45.352914643977144,0.45340039692744827,DAC,0.045766420444955144,5.338194616478712,18461.02663751168,38.920143462649534,42.23005049538507
HTE,1.4792654235235259,873.647861800188,748.5784667456578,0.48516998225253516,DAC,0.06698808492064028,5.025850642515698,6949.540993834535,46.235757214528476,31.50956289752549
LTE,3.0039037251408205,215.06297253620522,54.67995836200384,0.4607451935475508,bioethanol,0.06499377825613901,4.513087717023725,21114.473480823,39.15686113154938,4.601675626418832
HTE,1.496108842004344,776.5665339922897,749.9179437043722,0.4851362161752134,DAC,0.05453233678978417,4.174520437256946,9010.103957075284,49.169260205718544,53.45543615421719
HTE,1.5025655370928213,769.6533525507656,739.654366594326,0.5164834204258432,cement,0.01661306758912056,4.937769230282887,7494.876624542047,46.098915282806,29.995787710154012
HTE,1.5598320107511157,816.8956533132528,750.3132274642151,0.5409563995203114,cement,0.019151150878644732,4.933395838949956,7012.167023281278,47.31733303274849,54.18003601745738
LTE,3.1693922170209885,224.16538199175315,50.40174522918778,0.40702278542145987,cement,0.06058303605217216,5.324670959632179,19702.2942125019,37.85887272940352,33.26987872553439
LTE,3.0894219232908346,194.7538106527463,54.103656098593376,0.40368405954118125,bioethanol,0.03233662979998724,4.144726558465003,18990.035326588084,35.774677765370136,1.4447430218427741
HTE,1.510758106254606,782.9578518903662,735.0391647778176,0.5247790815074398,cement,0.02951132893396216,5.147435860676481,7599.001212947666,43.195075617905935,30.20178551779173
LTE,2.985700933579584,190.93520059912132,51.242431339430674,0.47366751110483385,DAC,0.04209622995973877,3.958679037892682,20451.023226425306,42.35951107526262,36.39843565989073
LTE,2.9406633783568554,203.80285995755688,49.8925793515703,0.4127035707317645,bioethanol,0.016723247189707975,4.306251047011727,20109.598669374966,37.54725786298031,3.717676919665841
LTE,3.013503096653753,200.24360239174888,52.499997965737286,0.42058318142404466,cement,0.0226600564264819,4.2491996398045595,20663.083633433125,34.94587210945717,20.732305785510576
LTE,3.0415508499300836,214.0761446110499,63.632691010979954,0.4121734800751383,DAC,0.03817598389739832,5.009648622685571,19603.420182070455,33.64879908019278,27.201900618331795
LTE,3.0708810292895903,213.45115904740032,51.07359496810948,0.4364331065819589,bioethanol,0.06311328613288261,5.159635365960038,21227.405686309405,39.3836949916904,1.037152770880719
LTE,3.0238693780266304,185.51786134727615,48.58814230488258,0.492091205497842,cement,0.029265196646091576,4.942624651937012,20306.4044581355,38.75327006096067,21.26507680610954
LTE,3.1239741553817892,199.47821854997665,49.61915733624243,0.4132859035309886,NGCC,0.05245878651233238,5.622384276925224,20762.1541823477,36.27274476471037,58.47285450810338
LTE,2.879647299572645,203.6316935068992,48.68239866890994,0.4896246016046728,NGCC,0.015303482898379274,5.102275681972473,21021.16047811573,42.408533712503946,49.241185548831574
LTE,3.0667338083658864,195.7681342416171,51.84938959990109,0.49792159311245887,NGCC,0.06445083674436348,4.854014246131184,19398.35423327715,43.138986011395104,52.293555631052556
LTE,2.922879143976712,199.20158641161242,56.971729312657004,0.4818015677043771,NGCC,0.03513982819599519,4.050837560517594,18308.86599115818,43.65739229052307,21.554301512396286
HTE,1.433942455986172,796.182914283315,760.4513969687866,0.4816515912619267,bioethanol,0.06234843080235419,4.913631754188917,7283.014790766739,43.394213892274074,1.5726696377231764
HTE,1.5365347716752555,915.0217421694899,757.6732402965376,0.5233785712637896,DAC,0.03400490058308982,5.077975886242119,7253.159276379381,43.55141138904572,39.70338792873263
LTE,2.9470674520604017,192.69614525151718,57.59294749824652,0.4959339256808858,NGCC,0.05337808957624428,4.249161422784862,19813.537808210174,45.52937249882462,39.060407708130185
LTE,2.963218718529145,196.03314414848555,37.52963544714028,0.49480693309719675,bioethanol,0.029483787181981788,5.4415879240157174,20083.45175745978,45.185669305656624,1.2060130572280636
HTE,1.4651352126722128,801.916707934356,758.8898823722398,0.5272531184743812,DAC,0.04354758558405036,5.055745923381403,8140.854588599761,45.303327254365925,47.608093674562085
HTE,1.5193759604640624,821.3073076803814,751.6966778435632,0.48091727869080864,NGCC,0.024283978883409912,4.858402624273076,7574.909655274254,41.63066861823546,47.1610840616748
HTE,1.5189111167798053,813.8123689720042,757.0450004903465,0.522723314783488,NGCC,0.051111678276104605,5.8110763482100865,8663.856584245246,45.09140556184601,26.720458988895853
LTE,2.9752417378808036,191.95780760688572,48.27251691254234,0.4539377808932317,NGCC,0.04253395326765281,5.248332461604433,19736.690087120296,40.57591749367508,27.02361463880585
HTE,1.449538404241782,894.6684748766415,749.787523589457,0.49704849854699457,NGCC,0.046551039788457746,5.198243943699771,7637.3090744878455,46.61161119859751,56.264051385137805
HTE,1.5571008377190614,797.1039020038422,753.0072776008342,0.49319745513710805,DAC,0.02375989999173249,5.306815402530007,8409.452279623261,43.00864698527414,40.518877646926974
HTE,1.372370630054687,843.1677206442731,756.4254117251481,0.5472798012676366,NGCC,0.0327874753002294,4.941260591702804,8538.995442871543,51.1657737907485,53.76830522024549
LTE,2.8990569399028012,200.10508759209085,49.35139499483244,0.4377981125709653,NGCC,0.05810736759752345,5.272718422524847,21340.405520902113,40.39518791464759,37.870523020267115
LTE,3.046045349704398,199.55359085897214,44.281922646231884,0.4200178094925763,bioethanol,0.055626903577893974,4.530168938321458,21400.301763747113,36.88827681168912,2.9127419758782924
LTE,2.9243927181860494,196.1632181574209,52.9119716449414,0.4745597985134507,cement,0.04187732878730819,4.5476559707512285,19630.084961600172,44.76848494501004,38.807140767779345
LTE,2.824944939881765,191.3465698942168,53.76831685318548,0.40428799478213334,bioethanol,0.054584857654704624,4.875193803744534,19846.346995690445,35.87076155308263,2.0606036163827115
LTE,3.0579637227871226,183.5384696651879,54.51038140246001,0.418455238041587,cement,0.03335446836279233,4.922327424038645,20132.873803604594,34.630509471246235,34.202708676715844
HTE,1.432520023787683,897.0322651009278,746.0293610484991,0.5005843894165487,DAC,0.016351663542491908,4.245051558928286,6999.5024582557235,46.24442425385063,31.66867681342259
HTE,1.564258074934051,753.7299968884125,761.9968797215802,0.5351416832763148,DAC,0.021883897812679992,3.9755234520151896,7675.231268275441,50.14046884691138,24.76631937104786
LTE,3.1992810364500706,206.71335437972706,53.91848899979044,0.4093571743271263,NGCC,0.068808449199002,5.662304854290742,19261.268004638758,36.519716959318785,47.78780617515711
LTE,2.8619960988502835,203.47633800049965,51.59427954612311,0.49291881085390843,bioethanol,0.06597854036090499,4.505961410950422,19434.758528840648,47.91399214394905,4.690162849634149
LTE,3.0604180543420676,192.65079769825357,46.205808812434896,0.4062591766986071,DAC,0.05161212973234391,4.3508548327222085,22886.667385937697,35.992755701722224,34.0939872459452
HTE,1.5510817679383067,852.0672697483138,755.2204532124802,0.5383477393749938,DAC,0.06343991124097922,4.7596052285946335,8780.446441601653,45.61028408714584,29.814442381660076
LTE,3.1922226172948167,200.5037569302744,55.8980337164657,0.4125739709120938,bioethanol,0.02556563648632945,4.747607803242883,19129.4934175874,41.516022058978315,4.056244879798116
HTE,1.4284011388916271,753.4810868473977,736.4239335263395,0.4808134870242214,cement,0.0360509015102938,3.8511072985340347,6910.272919457757,45.21756279750114,57.26815937390179
HTE,1.595331785192547,798.6024959564539,747.3233077170863,0.5361988331371419,bioethanol,0.030566042540250617,5.6617538135337035,7774.717274914796,45.652093276166305,2.457532223375747
HTE,1.520281286363876,815.507349034661,730.3100597235753,0.49971905952999474,NGCC,0.023496245444833905,5.461973111443294,8570.83147476113,49.35228629877732,22.998548361267343
HTE,1.6282782551412138,923.784605377997,733.1452425674418,0.5065711117960517,bioethanol,0.06928327967950704,3.697601271909484,7969.677120940981,44.98734727546003,3.116983728235455
HTE,1.4142917158760109,858.2729714202518,749.8799386140105,0.5309235717112616,bioethanol,0.025045946282207583,4.731086831532533,7473.958306998283,50.82016253291316,1.1391795414406762
LTE,3.00050123516904,210.4774395595972,48.325392037152696,0.42778845736258125,DAC,0.0577011536128556,5.133675792013757,20803.546132665793,38.33487073112989,21.212788673802937
LTE,3.0684342525538613,203.19707170044018,45.622729596574175,0.48636113464579417,cement,0.015734733516088065,4.387751215393434,19841.979995494014,43.582750085539985,50.52691946183445
HTE,1.5066560079494382,758.846767081091,750.3600850871117,0.5212752312454606,DAC,0.014166485644556151,4.728629785572419,8902.985471499793,51.398720024696814,51.27582342270948
HTE,1.4728207515565999,905.796052445831,777.5060616945046,0.5471073624780626,bioethanol,0.057270486888392744,5.529480002881864,7887.719303284502,50.62832154989247,2.9569957401722093
LTE,2.9611640227054408,211.64957394848432,47.45538641841168,0.4143521729850418,bioethanol,0.014879528994775727,5.654634286533491,20361.249180799598,34.674564907419914,3.2631080626858724
HTE,1.4327403328640915,815.7840933439733,736.9053129494112,0.49348021380826335,cement,0.025539775273008533,5.446260912525025,7530.533185143914,40.72481749523046,25.428700457903496
LTE,2.9560425016466065,198.1586406806772,50.876179699001945,0.44532345609255625,cement,0.057829865676385594,5.505770378480506,21027.767355396725,39.651987584789204,24.49265557316012
HTE,1.5059564470284201,824.3064080881761,735.1577460692778,0.5414558138283662,cement,0.02247253782509316,5.109218236780223,7368.632942350521,49.52364623281695,31.137579621088
LTE,2.9489078025546656,198.19020262883583,39.393082634577766,0.4983322010182022,NGCC,0.019461734640074106,5.000416998529962,19786.85496710048,45.90486984528047,54.43676313820467
HTE,1.5160185002890183,732.6398037707852,745.3959862732363,0.525330226888383,NGCC,0.059345446522196796,5.8763075838895595,7596.603245298754,52.60944142317394,29.93162300188274
LTE,2.8479273742099473,200.89057215422167,47.43829776688512,0.48945511578435336,cement,0.033278866558338886,5.863328983292128,20085.10016471169,39.0549225932701,28.431134509772384
HTE,1.4525327965634203,787.6422256297511,737.6386673016215,0.5060185350171003,bioethanol,0.031231157400822454,4.9162003354573365,7708.085125562808,44.66385484830022,2.1728044942634734
HTE,1.4773850926152088,836.2733680207281,741.6671883712544,0.5112573133189529,cement,0.025202016200934402,4.948297882398557,7815.5246101693165,50.01665859552283,25.594471007002213
HTE,1.4567510643238908,784.6549817564564,745.3456398679019,0.5499723806640632,bioethanol,0.04807199301365492,4.694316225093787,7545.040496045225,46.49165215192505,1.116438124161526
LTE,3.099927391899076,201.490879780789,45.90679062124931,0.43009596756890167,DAC,0.01649877929393874,5.280060357584432,21866.6389115586,38.40248332663587,41.80159721432244
HTE,1.5126204685438354,813.5072686629732,755.1937741814758,0.5400508468555626,NGCC,0.01025256553985657,4.986542587870893,8891.996106032966,55.120247083316436,31.670809837451923
LTE,2.8624605531805623,209.35542998397725,45.05842900465,0.4424404055432713,NGCC,0.06180715296916928,4.253554307474499,19426.690769318364,37.101380307614455,58.66931191333061
LTE,2.978792521676091,189.57043488840347,50.99659276363797,0.4600365329734548,DAC,0.06670223882361749,5.203286624750008,20614.955763110152,40.901112836714745,24.72933462088338
LTE,3.0958808344145585,205.425667216441,47.049658987484115,0.48853766404466825,bioethanol,0.013955376401978432,4.61608495195853,20980.75297345333,41.92680786965498,4.854110842671647
LTE,3.036905235510196,213.78255167116208,38.20950597325708,0.4703837650418218,cement,0.024937552538714422,4.0557311770884485,19320.334681314296,47.87082986634815,44.117729121943796
HTE,1.4814839012566476,867.3715395625632,755.6695122757312,0.5288819916115538,NGCC,0.011146065840977111,5.144733366261302,7917.303554421922,48.7274907424467,30.773709646501878
LTE,3.042637362973976,216.106542698103,50.414053329076346,0.43171084497474577,NGCC,0.051565173911913995,5.047819075854857,22184.12918199761,44.773694700645486,29.23796100868378
LTE,2.9235407343805853,203.0050880397824,46.440616416204165,0.4671037054275391,bioethanol,0.013184823452172752,5.569208874678191,17264.333132539483,39.959587951863156,1.6041442110126853
LTE,3.042503792724753,182.84446640663688,42.38312848113928,0.42228977399417683,DAC,0.041207059018110885,4.763094046301565,19371.5395356694,36.54303311481053,20.561948360742868
HTE,1.5317512920032834,805.9284892380891,747.2644958145208,0.5118152323084231,bioethanol,0.03535070236058768,5.475093085170441,7560.950651875404,44.26125358062546,4.560613914233018
LTE,3.0789902236095985,191.45536093235515,53.862439582910596,0.45421239252260553,NGCC,0.03632223704723781,5.452605282964241,20221.979737055488,39.00198141168598,26.597592092898026
LTE,2.8752255555691373,193.97946493063162,54.23063171934311,0.42971730322859014,bioethanol,0.02004224027253035,5.855621550418191,17010.24587917832,39.98476847669177,1.970705471761458
HTE,1.5087957701671975,786.8854098783137,737.2903787544251,0.540739038459877,cement,0.03885206293491016,5.31104868492191,7025.988892645625,47.60151351745287,44.98523634211914
HTE,1.4930832607784437,737.4566425111017,760.1461806438613,0.5197342106367796,DAC,0.05636387791861654,4.933603948049654,7521.850065140564,46.69535340081806,44.00930418345493
HTE,1.5317639831503966,815.1745435535929,752.2572010300125,0.5041254569775904,cement,0.020869596856982343,4.3292365771611205,8291.084878961987,47.294869891922346,59.07483894541916
LTE,2.993651942289911,187.4814112948015,52.27824994183693,0.45595744921811204,bioethanol,0.015175380353072235,5.474353232666942,21705.312424391723,42.262606415245614,3.9208391647308045
HTE,1.5639373351859318,863.9174146261873,770.8312128806922,0.5335161214624699,bioethanol,0.015901361145151813,5.344747951861587,7344.155763786657,49.39793219193362,1.6307464650522037
HTE,1.4529506407971653,755.9692514121092,748.0264107580467,0.5406779386679442,bioethanol,0.01768326452375493,5.253425723299878,7782.652669890094,47.757913727115316,4.92313895468243
HTE,1.5369394205115667,692.6717355465597,743.7934371976701,0.5117535533351285,cement,0.027945052693027918,4.6753597566787,7332.62695279916,45.675056883978776,29.45013701330211
LTE,2.9094549647230203,199.81715948332723,48.414498854631425,0.4755731441111135,NGCC,0.02568277327919251,5.967692469538253,18427.558061557876,44.209240157815266,53.967481399351065
LTE,3.024708497561361,199.0536973892109,45.82695673046829,0.48365787767952684,DAC,0.02768962466704933,4.64586529330244,19464.460683465502,44.67920842768975,51.64844164501533
LTE,2.8990473862536588,186.6524429691867,55.5570063749104,0.4406794987077879,NGCC,0.027456257760716085,4.870269372619726,19336.044072083077,41.76979636494723,34.509470219260116
HTE,1.5363417355838291,764.1958173294973,763.0521948835437,0.4870655922931553,cement,0.04746696871729395,4.789302914520054,7705.8253249732725,43.78009640635006,54.96152207066358
HTE,1.5385199996065657,802.9594531094356,756.576169667802,0.49528200924949134,DAC,0.05154452483114969,4.70824280959844,7978.80754580685,45.57396104691909,54.01198332097862
HTE,1.582924604786434,782.1168057472876,754.0849854537689,0.5412002240050934,NGCC,0.03922590245096529,4.180521682509269,8131.231050780333,48.469362424106215,46.41132095999866
LTE,2.9588644003263815,188.0837990251107,46.033992208869066,0.48030180488144475,bioethanol,0.0458884360545546,4.095900641214146,19987.354272672364,43.45870555644988,3.9029830680344486
LTE,2.9551199120754728,196.0522776915757,42.447907474272185,0.40692344611710113,DAC,0.053409866404841154,5.5249863791410965,19893.175946414114,35.30620680294653,54.22477767524808
LTE,2.9603078548659,206.2320763957838,50.92288519789887,0.4625364110482759,DAC,0.02008710900436412,5.68599502444746,19494.5926450803,41.39312667177265,32.791990243781626
LTE,3.1343613041862657,198.193276198437,49.49282286391296,0.47200155748850603,cement,0.05373963723021491,5.980005657350387,18469.80311762885,40.36291979508655,42.828984661131486
HTE,1.5155876572836562,737.1435571904425,748.6222090989088,0.5315692590487009,bioethanol,0.06795211321192689,5.125922215885533,7650.504337556907,44.623324361488315,1.0789302890124142
LTE,2.925217079458265,199.2836140763898,46.22576501938578,0.4515687754076227,bioethanol,0.03339921489572071,4.505206695475378,20190.034896697678,41.21087891999971,2.8583303661561907
HTE,1.5788760948577876,823.0566406732507,732.3656951676927,0.5215135380312054,cement,0.030971509444207755,5.286898206862982,7513.039897058782,48.707751577680504,27.709955004842737
HTE,1.5421936320056622,736.4028405630118,759.8475666046569,0.532929495811785,NGCC,0.019436704892791284,4.895833224225927,7331.636940434083,50.39341343002948,20.3960791136419
HTE,1.4794171565767247,742.5075921086502,764.9377733528844,0.4874210095176663,DAC,0.017282844346643116,4.628819119136632,8758.967217272357,44.84818364849342,25.10896895895315
HTE,1.460193068303726,853.8898337456079,752.2068033786062,0.5291402700263638,cement,0.03661107336690975,5.289837340582632,7366.401189634505,50.570278683442616,54.29906727714351
LTE,2.791880277133423,175.42042735393267,53.77271903086999,0.44793308872109205,NGCC,0.012454066720269632,4.826332981363586,19371.378904974925,39.51522881260235,51.12156466585204
HTE,1.4118312256864078,775.3936887307665,731.1014115677535,0.4854716202489765,bioethanol,0.0660897609018768,4.870008867065118,8714.74931185093,40.82405104562989,3.756646404908969
HTE,1.567689020826288,813.6862897963725,748.9688397728032,0.5040707716081396,NGCC,0.02113965883251563,5.131944261868754,7421.404334295591,42.32285419367306,57.870995733762854
HTE,1.443273589710375,736.1740759249367,732.8997050800702,0.5003483029072736,bioethanol,0.01199975775130018,4.066088051943113,7905.785477142519,47.98038420597984,3.4738084965946943
LTE,3.0380477109817643,210.16392879327688,54.12202337457768,0.4270299061802117,cement,0.05972717846285543,5.395771955662572,18912.722107403446,40.18541977466986,34.44021515479896
HTE,1.4494675029974953,706.0318837583931,745.7488784877012,0.5207992279625058,NGCC,0.029718084311334367,5.444945576150533,8179.702516318554,47.784886433098634,26.79130371649226
LTE,3.0020015062174643,189.30959607208814,47.89204116425316,0.410596999482531,cement,0.061977111511329855,4.964540709259104,21422.91899060161,39.835033534965625,52.55197768136103
LTE,2.960731276192811,199.48994888763366,49.58713433962545,0.47306897187045927,NGCC,0.052945154212709976,5.187976948921855,19766.034783377607,43.44798905719385,44.59388594552754
LTE,3.086976677968194,213.04740669624059,46.195067542993364,0.48011757777636505,cement,0.05891731688388558,4.25813414961474,19777.73549124905,45.97656304839419,26.45219621717535
LTE,2.9373344849161707,219.71418765135638,46.66161834347093,0.4518296383791881,DAC,0.06418016629344307,5.096553952909547,18419.380476418162,41.96186855890141,53.71917597068761
HTE,1.4682646316519077,830.4888772289648,750.3332367898988,0.5184716230629499,DAC,0.06780392337938697,4.670261262544644,7350.063015156082,43.789509133837456,20.34799773266397
HTE,1.5302042920047745,801.2309546587273,751.5421907837979,0.5471366734855023,bioethanol,0.06188277651914157,5.053461288550655,8559.410662099068,44.40845036700752,2.367685566933222
HTE,1.62540891631614,878.1182702449579,737.6125435448035,0.5161541081026866,bioethanol,0.030052667201826158,5.3675645951007,8243.17095796285,46.716056430403526,4.136797737150989
LTE,3.108991650579038,207.2220158466688,51.85237090271986,0.43377145403087813,NGCC,0.06381343644100615,4.835814549664889,20677.034613874348,35.54128125263575,46.95991407729448
LTE,2.9961268492777156,201.01445303883042,43.98089975669908,0.43452375858034586,DAC,0.027541662993232324,5.591972830573366,20066.691180896603,38.47431613845139,38.23485144560989
HTE,1.5649048482184638,813.3456799818415,745.145782616917,0.5413058173133175,NGCC,0.04334012039718347,5.9582971171709005,7931.158481400569,52.59571647175188,26.15245152589629
LTE,3.0610721475602034,204.1632450758075,48.00374706748333,0.43503261639403207,DAC,0.02261701905633077,4.554729455648085,19254.138614731273,40.99498274323967,58.94371308508356
HTE,1.5840858908673083,789.5435071948398,730.392503452712,0.5265683065127673,DAC,0.027931394827186047,5.7340156907780635,7811.372064559862,42.61910796888882,22.60546216621355
HTE,1.4717982354852315,799.164143447879,750.8874090364418,0.5036345025886435,DAC,0.049025589084624885,5.140389451450961,8315.924837630479,44.74870500610101,40.877993113235675
HTE,1.4454406418509216,706.0841721563106,740.4539341960156,0.5184497529994703,cement,0.017603752123481812,5.280919404768961,7893.365891969129,42.42021142290562,46.228118376018664
HTE,1.5289891663483721,861.9520993892538,726.8710289881006,0.5431746734913131,DAC,0.019585912098632287,5.5528472593022515,8197.413076382158,49.08473222994624,41.75951063380097
LTE,3.0003483457422724,204.85578126548663,54.4927705740757,0.46511078465633654,bioethanol,0.03619997986369888,4.961380879347481,18547.84351916038,41.72930791289311,3.7395533401703673
LTE,3.078648319445633,203.36897999988915,48.04643639162029,0.420604448646943,DAC,0.02204070349853853,5.132440070886204,18133.787399084653,36.74152563782863,55.64305169159977
LTE,2.952830177826021,203.02398675324088,51.53481289879416,0.4269431306446332,cement,0.010452806268123395,4.877037390737177,20688.814525868784,34.78081801345321,40.476313521844
LTE,2.8340916647965546,211.9898290325238,53.051881156817636,0.4257273462940796,cement,0.022389183688335507,4.767057096818625,21709.331451878374,38.4816255201493,40.97191329651871
LTE,2.907400910055637,205.6759056231297,57.29433366874799,0.4472018384064899,DAC,0.047212196804598115,4.51541044928701,19578.15127060944,43.59006447302742,27.85603209414347
LTE,2.98602086574038,203.83218809347656,50.36385892295726,0.4787745917657935,DAC,0.0198421780488435,4.493123126362144,19316.972679852133,41.51972267209494,46.44143439197775
HTE,1.419646156001864,741.6665356537311,748.3796034890271,0.5105260543672768,bioethanol,0.050419350233371595,5.773032336899841,7960.070087009439,46.931553280420545,3.407057136194351
LTE,3.025208453063437,194.30336486998448,46.56196110127711,0.4772687021880419,NGCC,0.04814439835263484,5.314082099011505,18965.667912353525,46.11040409726572,34.56230010527464
LTE,3.031758370563164,206.0896133958727,48.732314196200605,0.4062218368061085,cement,0.05336977209999929,4.889127821141156,19820.220688937094,33.99989556494703,37.938078294433396
LTE,2.958782960091886,203.35359210626214,46.332408235880315,0.48168148341801487,NGCC,0.011396220323525583,4.403202802116186,21445.10680698231,42.54326851996603,29.256947145201334
LTE,2.9656341463650984,204.36773920940408,59.1092169713956,0.4357920304536352,bioethanol,0.04035913689976072,4.728717278071796,21385.391424095946,38.90659587876928,2.9744269529536167
LTE,2.9937646340221,195.5760355050224,46.18426868686891,0.483125320073429,NGCC,0.037546590038185175,3.9378635504194093,19067.464495045457,45.392207596328014,30.645973795701188
HTE,1.4581876869828945,847.151339503904,755.1625928836411,0.5407187649525723,DAC,0.05138553011673207,5.316209947943198,8050.819291358801,47.08882238764967,30.09539462345281
LTE,3.167774830943956,203.78646474414404,52.98175800943852,0.4021785286430047,cement,0.04529618845613691,5.469905150315053,20363.172125883895,35.10898491971158,42.98681105119114
LTE,3.019796873966328,217.154669689654,49.972589358956284,0.4437636077655787,bioethanol,0.04036674742590221,4.520401319469409,20415.78490368433,39.33627285072295,4.8227218770613085
LTE,2.966149962183915,195.2292031248082,42.972000440271074,0.4292171690719551,bioethanol,0.01682885897363229,5.2377947549611195,19889.399985735927,34.142018302827886,2.2530376821190927
HTE,1.4995763897983334,804.6056025799111,752.2498148460111,0.5301211141387329,DAC,0.015588590390345616,5.802152395660888,7190.470442820116,47.55353768341061,54.301909808234655
LTE,3.130512718534494,202.04965452027375,47.70666754497364,0.45885054728461727,bioethanol,0.013060770120072757,4.772896965709978,20476.296602895403,41.3749008511414,2.7767455383512827
LTE,2.9393702136517947,195.30989508629048,69.29070814279245,0.46233337019417264,bioethanol,0.04568278177565426,4.2295964859924675,19818.781524337464,39.86366476064688,3.29746065145468
LTE,2.9265391131148903,191.1257654738187,46.58113445159303,0.4576896537932759,DAC,0.016954158405743776,4.208012462463824,20724.5848474384,39.28773105058641,32.29595968128602
LTE,2.940557925503204,205.75826461483456,56.063054348754804,0.43379476110998705,NGCC,0.06587639426648496,4.945471026402847,20084.7331123609,37.059036379506736,53.77824134359642
HTE,1.52105308306977,760.3560955980321,739.6853646614702,0.4991115594431783,bioethanol,0.036729352333036605,4.695327523471673,7402.017072760285,46.306501851816805,3.943511250249121
HTE,1.5223926377996166,780.0689246982492,748.3918592448273,0.49430544479316646,cement,0.060550439105304804,4.615762634353797,8728.306482609747,45.131798911897164,56.90297921087683
LTE,3.01233579562473,203.55847625079986,55.986076147836314,0.41638345525399023,bioethanol,0.028125755658586764,5.240371721519094,21569.941553769597,39.98707038228312,1.9392135593408764
HTE,1.6266849196650688,780.7247969779927,761.3050818683669,0.5447998501661921,DAC,0.04034394211141334,4.504499059114583,7136.442159156213,49.58761140326132,35.61277850269565
LTE,2.92316063267779,207.34099958472163,47.50861014052095,0.4958748946341379,bioethanol,0.06057065504464121,4.860934038936271,20972.774507646543,43.14022513104498,4.654972377519504
LTE,2.9616402528476966,199.30440701902748,46.28678699313337,0.4934970261247201,DAC,0.03362830108817495,4.693939815921626,20262.398688240664,44.80195638370998,22.87197034777179
LTE,2.8993992232064647,180.14425419945005,59.43498933637407,0.4257836553263362,NGCC,0.03831949569071202,4.3658511584443165,18322.475085011505,39.58099134754844,44.88716517502232
HTE,1.5390052586363598,758.0288681088691,747.4206486013363,0.5317253628507321,bioethanol,0.035442631061260665,4.885382060469153,8482.163414783943,43.423672794969775,3.870802741203729
HTE,1.4830458303148821,794.4014104658596,744.6713788137079,0.5105556785194831,bioethanol,0.02623688088111923,5.250616460307016,8390.865785939219,48.98037862675757,2.445597500566654
LTE,2.912938784747301,194.67276520557147,46.911261295146595,0.41699936917738545,bioethanol,0.06814189695221644,4.579342386565852,17787.686595384173,35.71170592307244,3.6156758827504327
HTE,1.491888573570107,736.8266374420806,731.1293722636384,0.5066480021789884,DAC,0.0666267061755897,5.174097489201911,7557.877592641891,42.79266741472252,57.61458810555517
